-0.00020748781809210726,0.29103562398349325,286.1339100730736,-0.00021830670718125055,0.2954341623503445,940.15171397935
-0.00020748781809210726,0.29103562398349325,286.1339100730736,-0.00021830670718125055,0.2954341623503445,940.15171397935
-0.0002121413051973292,0.29735241752216696,285.47159577457654,-0.0001458709769083253,0.2503617812512286,941.172639515828
-0.00020696412379024915,0.29471518742918806,285.5799703555511,-0.00012699498516567474,0.24407217429445183,937.3113702646095
-0.00021903775108927175,0.30386813144117214,285.4704559716419,-0.00022131851361241684,0.3358534832715131,916.1970578255643
-0.00020139427643982646,0.2971312565200007,285.0623433838507,-0.00027462999472626867,0.38794322130127173,905.4698790585046
-0.0001966774426232947,0.2972428672013278,284.50147017177727,-0.0002121250283602667,0.3460597934144875,906.3745228925442
-0.00020855073040930593,0.3129838393612077,279.4130721770768,-0.00020095570123450585,0.32774106425516203,912.7822558994278
-0.00021641667039684316,0.32313863398526615,277.7581700870664,-0.00011213620706737593,0.2763920329000364,913.5162146976747
-0.00021103772251493798,0.32444177258999113,273.60119871899644,-3.435327765388152e-05,0.2216648377917955,923.539996568672
-0.00021141108869718995,0.3279603382902787,270.86706247586466,4.440939984291744e-05,0.17618506200995276,926.9905848132286
-0.00019790461141023008,0.3214440456936546,270.1737162949575,1.2127498262453821e-05,0.1945816317235666,921.6601474217714
-0.0001818838933864078,0.3188120077233782,262.76545682917686,6.580537174328812e-06,0.16910689189333716,939.6009543556229
-0.00016312478178180352,0.30599359888495903,263.8232898577247,-6.311511004396618e-05,0.22114470641423536,928.1189572195385
-0.00015529613984606485,0.30034046108086937,263.9168447670924,-0.00012188182936279804,0.2649754673646373,920.5715519782261
-0.00014657599377916134,0.2910058084905304,266.9326897261876,-5.510051925038309e-05,0.2304764454110014,913.2317363887901
-0.00013661790729000063,0.2805571739584569,270.15803081325197,-0.00018782939129782873,0.35460614121835426,881.6635130461672
-0.00011851557864275243,0.2657734347121213,271.7950666375746,-0.000212758949888333,0.3793284375226983,874.7160238253429
-0.00011955946812472766,0.2679615244824424,270.89140464044226,-0.0001729008764091026,0.35110015476928796,874.8733453944164
-0.00011339867446219452,0.26332819557880555,269.44259190725404,-0.0001633352182828715,0.3276115876254773,886.0316257506756
-9.869711424554147e-05,0.25361615908802665,268.2994411710062,-0.0001694637319017355,0.31758742694489966,892.6036953985185
-0.00010054858099179118,0.25841809896376755,263.9647213508638,-0.00014602758330168835,0.2865408734760033,904.4041267884359
-0.00010863959479548384,0.26329789281822996,260.8369759111941,-0.00012939524790883024,0.2648146298413613,915.3037862879382
-0.00010996160577131129,0.26406684304857114,257.882808834624,-6.75825168330112e-05,0.2093531631460248,928.8523363288801
-0.00013069863181587664,0.27430140587545904,258.51157725770867,-2.7778415807081018e-05,0.19358752386695946,924.7466762435856
-0.00014169907841375754,0.2780322538622602,259.7616738612169,-0.00010725364891074552,0.24677995992652546,916.9238196164539
-0.00013145792899499676,0.27010807308515217,258.381963768564,-0.00014772735295215646,0.25851782251696287,925.5489491395875
-0.00014973606071768316,0.27756903049600073,258.9979023595515,-0.00018405500792999515,0.2904209711420465,920.9562994342391
